filename,ExG_mean,ExG_std,VARI_mean,VARI_std,NGRDI_mean,NGRDI_std,VIgreen_mean,VIgreen_std,L_mean,L_std,a_mean,a_std,b_mean,b_std,a_over_b,colorfulness_mean,colorfulness_std,Hue_mean_deg,Hue_std_deg,S_mean,S_std,V_mean,V_std,GLCM_contrast_mean,GLCM_correlation_mean,GLCM_energy_mean,GLCM_homogeneity_mean,GLCM_dissimilarity_mean,entropy,skewness,kurtosis,std,energy
Ronda2_Mango01Frente01.jpg,0.178028330206871,0.064395323395729,-47.6689300537109,7972.83984375,-0.0418796092271804,0.127284839749336,2336.19775390625,33417.12890625,41.4093208312988,14.6381635665894,-4.6758770942688,2.6641788482666,30.1541595458984,8.25404644012451,-0.155065740950295,30.6073055267334,8.34007167816162,52.2591633056825,13.9085253826483,0.583593964576721,0.100582920014858,0.42010110616684,0.148046657443047,1.32122094944618,0.960981838421957,0.0453432463497679,0.820099689602308,0.436029454111961,1.039872022,2.617764439,4.951439265,0.21789863,0.574798128
Ronda2_Mango01Frente02.jpg,0.183069258928299,0.0627399086952209,-48.2012481689453,8701.5771484375,-0.0489354655146598,0.131840601563454,2547.99487304688,35320.734375,42.5939407348633,14.6257104873657,-4.14178943634033,2.77336359024048,31.8542613983154,8.72733688354492,-0.130023088065044,32.2378654479981,8.74222564697266,51.3278311330532,14.6217171664589,0.607076704502106,0.115813508629799,0.437200665473938,0.149460360407829,1.23892111189327,0.96237934181819,0.040050429657741,0.838721243891666,0.393667770394925,1.054208634,2.610861647,4.927840183,0.216034672,0.566709797
Ronda2_Mango01Frente03.jpg,0.190811544656754,0.0670759603381156,-48.0073356628418,8914.4287109375,-0.0557873547077178,0.141052648425102,2917.83984375,37216.6953125,42.8674545288086,16.1985931396484,-3.82481455802918,3.10538196563721,33.3578338623047,9.39348030090332,-0.114660159669562,33.7244758605957,9.37626647949219,50.9142915346158,15.2749307407875,0.645067155361176,0.147078827023506,0.444010108709335,0.163971543312073,1.16888213611058,0.971802057491169,0.0396624038669718,0.864457024691997,0.335108874652839,1.063291619,2.596703538,4.878429372,0.214254095,0.559048174
Ronda2_Mango01Frente04.jpg,0.199732154607773,0.065977081656456,-36.6930160522461,8004.853515625,-0.0518288575112819,0.12504056096077,2380.384765625,34012.91796875,42.7059173583984,15.2821035385132,-4.12711763381958,2.71919679641724,34.3186073303223,9.5164852142334,-0.120258890254281,34.6831932067871,9.4780445098877,51.499221565448,14.3242934674823,0.655573546886444,0.136819571256638,0.441479623317719,0.157049879431725,1.14374150091445,0.969251673455626,0.0415603058139668,0.846964050010219,0.368582831700868,1.018841763,2.609847663,4.923620986,0.219310554,0.580971191
Ronda2_Mango01Frente05.jpg,0.201708525419235,0.0635939612984657,-34.9482879638672,8106.517578125,-0.0322570949792861,0.120556630194187,2159.486328125,32233.2578125,39.9299926757813,16.2971630096436,-5.55230569839478,2.14943265914917,32.4560394287109,9.55341148376465,-0.171071572330308,33.0168113708496,9.4868221282959,54.5838629771869,13.7758365659295,0.650787532329559,0.121493086218834,0.404401630163193,0.171658918261528,1.18151839841063,0.973231778086482,0.0506872071038953,0.840767345393933,0.378979372826965,1.043965528,2.613724582,4.93752379,0.217217982,0.571836517
Ronda2_Mango01Frente06.jpg,0.203311115503311,0.0576554574072361,-25.8651638031006,6305.109375,-0.0219585075974464,0.118726938962936,2266.48364257813,33289.63671875,40.9644508361816,16.1716365814209,-6.28355550765991,1.82961273193359,31.724817276001,8.74965953826904,-0.198064356084806,32.4117050170898,8.67946243286133,55.9067915215464,13.6346075600803,0.620069324970245,0.114253401756287,0.41029566526413,0.170127540826797,1.0248231791038,0.976512849466861,0.0406558732660498,0.851698666170714,0.347358470922753,1.063326269,2.614006477,4.938897108,0.215386372,0.563912894
Ronda2_Mango01Frente07.jpg,0.195968374609947,0.0576744861900806,-59.3252906799316,8534.1748046875,-0.0226728469133377,0.122124493122101,2262.71728515625,32678.580078125,42.5587692260742,16.173454284668,-6.17974710464478,2.18140625953674,30.7150268554688,8.44604778289795,-0.201196213557356,31.4160346984863,8.41006946563721,55.5515098711575,14.5583813620039,0.583101212978363,0.116253033280373,0.426130563020706,0.168348118662834,1.22250265204182,0.971329929654778,0.0329201571271962,0.814739669587315,0.439284031035387,1.022167902,2.622327704,4.966779622,0.219925737,0.583673297
Ronda2_Mango01Frente08.jpg,0.196277245879173,0.0594909451901912,-69.1044998168945,8561.61328125,-0.030845008790493,0.140183955430985,3059.603515625,37712.3046875,46.5106353759766,14.6536903381348,-5.80209255218506,2.25718784332275,31.380802154541,8.39046382904053,-0.184893060469346,31.9886817932129,8.40465545654297,53.8837938640921,15.8401190157196,0.548478782176971,0.108824454247952,0.466596037149429,0.150484025478363,1.36155176822323,0.955713527055859,0.0382105809176195,0.815943744174732,0.445977006110214,1.011052223,2.619399828,4.956683825,0.220704998,0.587106962
Ronda2_Mango01Frente09.jpg,0.182535126805305,0.0595235154032707,-64.6424102783203,8422.0986328125,-0.0343057103455066,0.135250329971313,2837.49682617188,37234.2421875,44.1870079040527,14.4966592788696,-5.24817991256714,2.33618998527527,29.970775604248,8.18171405792236,-0.17510991307386,30.5064029693604,8.21882820129395,53.2142471000639,15.2914708369136,0.547704696655273,0.104215562343597,0.444297403097153,0.148304790258408,1.44561848573597,0.953924065384129,0.0383763157515865,0.813585548498476,0.458281810343144,1.013805313,2.619772729,4.958018362,0.22047784,0.586104779
Ronda2_Mango01Frente10.jpg,0.180740937590599,0.0631084963679313,-34.2737655639648,7084.3427734375,-0.043199922889471,0.115403406322002,1988.142578125,30419.9296875,42.2609329223633,13.9525947570801,-4.5857458114624,2.39411878585815,30.8155498504639,7.95501518249512,-0.148812720598112,31.2170810699463,8.07064342498779,51.8915278621024,13.0210768928026,0.583871364593506,0.0944997891783714,0.429668992757797,0.138666644692421,1.11689743032046,0.963026643305469,0.0442280488055079,0.833108305984546,0.39083957384148,1.06155222,2.617541332,4.951061348,0.215808037,0.565731089
