filename,ExG_mean,ExG_std,VARI_mean,VARI_std,NGRDI_mean,NGRDI_std,VIgreen_mean,VIgreen_std,L_mean,L_std,a_mean,a_std,b_mean,b_std,a_over_b,colorfulness_mean,colorfulness_std,Hue_mean_deg,Hue_std_deg,S_mean,S_std,V_mean,V_std,GLCM_contrast_mean,GLCM_correlation_mean,GLCM_energy_mean,GLCM_homogeneity_mean,GLCM_dissimilarity_mean,entropy,skewness,kurtosis,std,energy
MangosPDRonda03M01Arriba01.jpg,0.255529463291168,0.0841159746050834,-40.0844497680664,9371.6220703125,-0.11319450289011,0.134164199233055,2914.16821289063,39358.66796875,56.0469589233398,12.3744449615479,2.91128182411194,3.20990633964539,52.2932548522949,12.599458694458,0.0556722244920169,52.4980049133301,12.4927644729614,44.6041909730949,13.2998306181995,0.79934686422348,0.116199508309364,0.641193747520447,0.142664954066277,1.1349073969856,0.940259100671047,0.0655714367021017,0.864586128012308,0.321855865617271,1.019676264,2.61430533,4.939181057,0.219483784,0.581731314
MangosPDRonda03M01Arriba02.jpg,0.218041852116585,0.0826116129755973,-25.6446933746338,11591.806640625,-0.131700307130814,0.143786415457726,3296.90942382813,42716.26171875,52.4435195922852,12.9301290512085,5.25154066085815,3.11991500854492,49.75537109375,12.6568689346313,0.105547211172591,50.1539344787598,12.5573644638062,42.6429490313791,14.2299380821774,0.819783806800842,0.137481048703194,0.612525820732117,0.15219534933567,1.21956522705465,0.944522099638905,0.0575882271625844,0.858348805748313,0.340753929594338,1.044046423,2.612471711,4.933498283,0.217018792,0.570971562
MangosPDRonda03M01Frente01.jpg,0.243602722883225,0.0656109228730201,-32.5881118774414,9021.5595703125,-0.120752952992916,0.138568714261055,2982.11450195313,39549.0234375,51.5665245056152,13.320725440979,3.42836570739746,2.87096738815308,50.6167411804199,11.2858963012695,0.0677318536667535,50.8338508605957,11.1955480575562,44.5851506296653,13.5412392717665,0.843459010124207,0.106956638395786,0.59388130903244,0.156224399805069,1.39672393449388,0.944941177041677,0.0497853816478419,0.813537355880899,0.442940123301122,1.030966523,2.619120871,4.95619083,0.218793927,0.578707824
MangosPDRonda03M01Frente02.jpg,0.228462815284729,0.0629021227359771,-18.6146564483643,9835.890625,-0.129062905907631,0.135861352086067,2765.53515625,39023.0703125,51.9624824523926,13.0631742477417,4.56756925582886,3.32240319252014,50.3530464172363,10.9380321502686,0.0907108820601215,50.688117980957,10.848165512085,43.5490516209471,13.3282907210422,0.835181474685669,0.120471589267254,0.603945314884186,0.151463806629181,1.35146142042513,0.94532522252741,0.0499881102172403,0.825509809478076,0.41751037671082,1.056091819,2.613641111,4.937582852,0.216049128,0.566772258
MangosPDRonda03M01Frente03.jpg,0.211529865860939,0.0717560648918151,-2.05279016494751,8821.1435546875,-0.141159385442734,0.150161743164063,3425.25708007813,42409.796875,50.8174171447754,13.548957824707,5.97600746154785,3.42944073677063,49.3904342651367,11.9402341842651,0.12099524025761,49.8956031799316,11.8273820877075,42.3185435729489,14.4718257591168,0.842949688434601,0.141166239976883,0.59771054983139,0.151378944516182,1.07018987000821,0.958097702484844,0.0647125385768954,0.893306223977547,0.263556578575958,1.075949648,2.568229596,4.778002219,0.211209453,0.546094329
MangosPDRonda03M01Frente04.jpg,0.210745364427567,0.078922688961029,-25.1589260101318,12282.3388671875,-0.139974772930145,0.154045298695564,3555.78735351563,43695.06640625,49.2241020202637,13.7088098526001,5.4747314453125,3.93701124191284,48.3175277709961,11.8939580917358,0.113307358566176,48.817081451416,11.7649621963501,42.6032928768381,14.8568881490827,0.849973142147064,0.142451331019402,0.57666140794754,0.152900889515877,1.09227466984473,0.959307100746247,0.0611685904758662,0.893170833481562,0.264455162331427,1.077832181,2.567208364,4.774316335,0.210985069,0.545146994
MangosPDRonda03M01Frente05.jpg,0.23764206469059,0.082168273627758,-7.95255708694458,9833.6728515625,-0.126929521560669,0.145513385534287,3145.9296875,40730.3984375,47.7327461242676,13.3168487548828,3.6591067314148,4.24607658386231,48.73779296875,11.254545211792,0.0750773990322087,49.0856819152832,11.1378593444824,44.5672546739853,14.2758395874393,0.882972538471222,0.129008576273918,0.551029682159424,0.151908978819847,1.30598991582536,0.950153909279155,0.0579145551612506,0.830406562298963,0.405342565202614,1.034482014,2.613562482,4.936891012,0.218087228,0.575620388
MangosPDRonda03M01Frente06.jpg,0.253708988428116,0.0809261947870254,-20.7366924285889,10921.17578125,-0.110338240861893,0.142134860157967,3153.58276367188,41121.8125,48.4272994995117,12.9786186218262,1.66723036766052,3.16654539108276,48.6370658874512,11.0093450546265,0.0342790079314363,48.7972755432129,10.8813591003418,46.0172032500723,13.8241702350632,0.863834381103516,0.118274331092834,0.547773063182831,0.148780062794685,1.33966183145993,0.945509399804557,0.0651639535144978,0.833576432744242,0.396863187758642,1.062342241,2.612240898,4.932939583,0.215317984,0.563618344
MangosPDRonda03M01Frente07.jpg,0.264934301376343,0.0803744122385978,2.71059465408325,10054.3125,-0.102006316184998,0.140990376472473,3131.91943359375,40520.42578125,50.8449554443359,12.7702474594116,0.854384303092957,2.47323679924011,49.5233917236328,11.2941637039185,0.0172521362771023,49.6198768615723,11.1731986999512,46.5303065480259,13.8481702097873,0.838430643081665,0.121616289019585,0.570034623146057,0.14715638756752,1.30069160683289,0.942404163700313,0.0520750021819519,0.823380268739583,0.418130453078379,1.022898856,2.620054438,4.95906375,0.21966232,0.582515347
MangosPDRonda03M01Frente08.jpg,0.251486629247665,0.0725893676280975,-2.98874235153198,10930.205078125,-0.110920555889606,0.139251708984375,3069.62646484375,40507.71484375,52.2755699157715,12.4829416275024,2.2871630191803,2.83009433746338,50.31396484375,11.5805883407593,0.0454578172447451,50.4665985107422,11.4878263473511,45.3116650870779,13.898726894454,0.823218047618866,0.110504418611526,0.594470500946045,0.14635694026947,1.42543004817513,0.929638365043756,0.0489723082178218,0.822945298235839,0.423315787374683,0.969691811,2.619157623,4.955422753,0.224461828,0.603831122
MangosPDRonda03M01Frente09.jpg,0.245959535241127,0.0641134083271026,6.09166145324707,10099.96484375,-0.117863856256008,0.140802174806595,3248.17163085938,41889.125,51.6607627868652,13.0945749282837,3.12951755523682,2.46422123908997,50.4742126464844,11.315128326416,0.0620023055443296,50.6504592895508,11.2283143997192,44.809233368811,13.7008677470599,0.839730501174927,0.111462086439133,0.592892467975617,0.152836844325066,1.32644331157005,0.944258477794597,0.0550624177078995,0.817282144534591,0.433308191752901,0.986877456,2.6201784,4.959161871,0.222984818,0.597222289
MangosPDRonda03M01Frente10.jpg,0.215618580579758,0.0622865930199623,-2.17842817306519,9476.787109375,-0.13469323515892,0.141866981983185,3106.68774414063,40603.328125,47.6895256042481,13.2770128250122,4.89459753036499,2.61456704139709,48.0586547851563,10.8469514846802,0.101846328225948,48.3908233642578,10.7895278930664,43.3623711152672,13.6925811584396,0.867854952812195,0.123188488185406,0.557483196258545,0.156638249754906,1.23849238062165,0.953179187323695,0.0522429885597186,0.823221536971159,0.415125271422112,1.062081262,2.61421398,4.939641792,0.215516885,0.564475275
MangosPDRonda03M01Frente11.jpg,0.232638716697693,0.0722673758864402,28.5000400543213,12819.5595703125,-0.124003186821938,0.144852265715599,3422.05126953125,44460.36328125,48.7016258239746,12.9323530197144,3.70737957954407,2.62975835800171,48.5029220581055,11.3478364944458,0.076436210881034,48.7396049499512,11.2436351776123,44.3286882348084,14.0938571714589,0.861155927181244,0.132052540779114,0.562029182910919,0.153658732771873,1.07869037377694,0.955419293468667,0.0634497833398419,0.85884278738276,0.337867005361349,1.064388709,2.600519736,4.891991732,0.214338752,0.559411006
