filename,ExG_mean,ExG_std,VARI_mean,VARI_std,NGRDI_mean,NGRDI_std,VIgreen_mean,VIgreen_std,L_mean,L_std,a_mean,a_std,b_mean,b_std,a_over_b,colorfulness_mean,colorfulness_std,Hue_mean_deg,Hue_std_deg,S_mean,S_std,V_mean,V_std,GLCM_contrast_mean,GLCM_correlation_mean,GLCM_energy_mean,GLCM_homogeneity_mean,GLCM_dissimilarity_mean,entropy,skewness,kurtosis,std,energy
MangosPDRonda04M01Arriba01.jpg,0.181660071015358,0.0580121092498302,-15.1805715560913,9745.9306640625,-0.140366062521935,0.136671870946884,2995.94506835938,40526.21484375,57.6241645812988,12.2854061126709,7.44665765762329,2.04106950759888,50.1985015869141,10.9760360717773,0.148344221853847,50.807373046875,10.8900833129883,40.1984887016229,13.1911819406422,0.756067514419556,0.114897109568119,0.68313455581665,0.141703605651855,1.15006137925786,0.938512288565133,0.07106625285562,0.872514293016302,0.30534601427524,0.984374012,2.612319477,4.93152232,0.222634921,0.595663079
MangosPDRonda04M01Arriba02.jpg,0.148875966668129,0.0529733747243881,-1.5864394903183,10386.64453125,-0.159239530563355,0.144944995641708,3234.423828125,41584.33984375,54.5710906982422,12.3606777191162,9.73371315002441,2.65740513801575,48.3447952270508,11.0293245315552,0.201339422419658,49.3814277648926,11.0519962310791,38.360469002043,13.6546507770272,0.772409617900848,0.131451949477196,0.659677863121033,0.143317580223084,1.27419870927947,0.933374703565689,0.0645997556927203,0.854850488808946,0.349123986328137,0.959617013,2.619677728,4.956557439,0.225490059,0.608457666
MangosPDRonda04M01Frente01.jpg,0.188042297959328,0.0556462481617927,15.52428150177,10955.025390625,-0.15641088783741,0.140183284878731,3118.91479492188,41584.9296875,52.50830078125,13.269232749939,8.54014492034912,2.25724053382874,50.2834548950195,10.5237655639648,0.169840058454229,51.0715255737305,10.435718536377,40.3788768265357,13.4121039576418,0.839716732501984,0.140347525477409,0.631691753864288,0.150819644331932,1.40672492802293,0.94608218998153,0.0513762200230586,0.815046820251302,0.440340717552813,1.01973129,2.618640072,4.9541182,0.219849176,0.583336602
MangosPDRonda04M01Frente02.jpg,0.163003787398338,0.0560284778475761,24.30322265625,11134.6865234375,-0.162266835570335,0.148304805159569,3407.60595703125,43628.30078125,52.5246315002441,13.4841012954712,9.46452617645264,2.44563341140747,48.7234535217285,11.3243770599365,0.19424990411013,49.708625793457,11.2617683410645,38.9953084012065,14.1348624523832,0.812626540660858,0.147325396537781,0.635805487632752,0.154626935720444,1.49393647204048,0.942301245403612,0.0471207180388889,0.822893755906972,0.429174471593744,1.054497715,2.610312785,4.92612434,0.2159255,0.566238215
MangosPDRonda04M01Frente03.jpg,0.166352152824402,0.0545456036925315,17.7999839782715,12290.751953125,-0.160557195544243,0.152310386300087,3339.19311523438,42622.88671875,53.0843391418457,13.9409332275391,9.10810852050781,2.72661089897156,48.700569152832,11.5131187438965,0.187022629859921,49.6223754882813,11.5025758743286,39.2284117353324,14.3087229783105,0.807033717632294,0.153795689344406,0.639979720115662,0.157390385866165,1.53563541395877,0.943888922308542,0.0502843948188538,0.842875094218617,0.388340144802084,1.021082751,2.611193158,4.928364348,0.219152897,0.580279923
MangosPDRonda04M01Frente04.jpg,0.156724393367767,0.0506389662623405,2.30483818054199,10778.0859375,-0.169340237975121,0.152295038104057,3513.70849609375,43322.4453125,51.1920013427734,13.9090595245361,10.0499849319458,2.86985063552856,48.3261489868164,11.0239973068237,0.207961634447799,49.4398765563965,11.0400953292847,38.7553341860781,14.565671448386,0.829011559486389,0.151404321193695,0.623671650886536,0.15713819861412,1.53778170982913,0.94542488663975,0.0441158667641829,0.82497472313193,0.42631173979095,0.993556457,2.61444329,4.939223046,0.221978043,0.592742517
MangosPDRonda04M01Frente05.jpg,0.175679668784142,0.0579394921660423,27.094575881958,10846.4580078125,-0.164274275302887,0.144813179969788,3143.29565429688,41082.21484375,51.6991271972656,13.2762861251831,9.4303789138794,2.67359185218811,49.5561103820801,10.6158170700073,0.190296995451575,50.5246200561523,10.5757369995117,39.6596234297225,13.6269020416041,0.844393908977509,0.150899529457092,0.626587271690369,0.149995148181915,1.36292503909314,0.947812900589997,0.0628199094517594,0.828259675162715,0.41167174985693,1.026503573,2.61468795,4.94054223,0.218939542,0.579345229
MangosPDRonda04M01Frente06.jpg,0.187109217047691,0.0608070492744445,44.3991661071777,11041.12890625,-0.157434731721878,0.142880827188492,3160.71752929688,41955.05859375,52.8565902709961,12.8792161941528,8.75137615203857,2.2752947807312,50.314697265625,10.6157693862915,0.17393279947802,51.1391906738281,10.5266885757446,40.1878533150511,13.7752006006148,0.839080393314362,0.14695917069912,0.63645613193512,0.146376624703407,1.1096490498185,0.953361887945342,0.068223124675324,0.874647939552337,0.302654114598884,1.070401069,2.596740688,4.879019462,0.213507257,0.555853488
MangosPDRonda04M01Frente07.jpg,0.199418216943741,0.0593834184110164,-14.9675512313843,9601.8935546875,-0.148580327630043,0.146374121308327,3281.48266601563,42499.7109375,54.3288383483887,13.0608768463135,7.63550758361816,2.00956225395203,51.1095314025879,10.9591579437256,0.149394983138851,51.7387275695801,10.8504133224487,40.897152878217,14.1961347189583,0.823883473873138,0.132762521505356,0.647810220718384,0.148750007152557,1.47574807024947,0.934885559800357,0.0476786425390243,0.809373964350744,0.456347846830676,1.025543529,2.62095572,4.962306448,0.219462336,0.581637169
MangosPDRonda04M01Frente08.jpg,0.196464285254478,0.0557339489459991,21.3948345184326,9445.3779296875,-0.142214328050613,0.145286098122597,3402.45092773438,43057.734375,56.4336280822754,12.8009281158447,7.29374027252197,1.79976809024811,51.1811294555664,10.7580709457397,0.142508388319743,51.7487869262695,10.6650905609131,40.8676165744758,13.9202379369761,0.792023420333862,0.124153330922127,0.669754803180695,0.146452963352203,1.50479227767903,0.928277977763443,0.0510113417467661,0.826905336485807,0.418203475721891,0.976756327,2.623068295,4.968592884,0.224206836,0.602687052
